signal_id,race_key,season,round,race_name,race_date,driver_name,driver_id,momentum_raw,track_fit_raw,context_raw,source_confidence,composite_chatter_score,points_nudge,finish_position_nudge,source_ids,coding_notes,last_coded,coded_by,race_source_url,verified_momentum_score,verified_track_fit_score,verified_context_score,verified_source_confidence,verified_composite_chatter_score,verified_signal_count,verified_direct_signal_count,verified_carryover_signal_count,verified_carryover_weight,verified_source_match,verified_source_published_date,verified_driver_name,verified_source_url,verified_source_ids,verified_provenance_roles,available_before_race,proxy_or_scaffold,verified_pre_race,eligibility_status,safe_for_historical_backtest,safe_for_production_overlay,production_eligibility_status
2025_R02_AMBETTER_HEALTH_400_CHASE_BRISCOE,2025_R02_AMBETTER_HEALTH_400,2025,2,Ambetter Health 400,2025-02-23,Chase Briscoe,chase_briscoe,0.35,0,0,0.75,0.1181,0.4725,-0.1772,2025_R02_AMBETTER_HEALTH_400_S01;2025_R02_AMBETTER_HEALTH_400_S04;2025_R02_AMBETTER_HEALTH_400_S05,Proxy coded from results/form/track-fit scaffold; review against pre-race article/odds before modeling.,2026-07-15,GPT-5.5 Thinking,https://www.jayski.com/nascar-cup-series/2025-nascar-cup-series-race-results/,,,,,,,,,,FALSE,,,,,,FALSE,TRUE,FALSE,coded_after_or_on_race_date,FALSE,FALSE,not_production_eligible
2025_R02_AMBETTER_HEALTH_400_SHANE_VAN_GISBERGEN,2025_R02_AMBETTER_HEALTH_400,2025,2,Ambetter Health 400,2025-02-23,Shane van Gisbergen,shane_van_gisbergen,0.25,0,0,0.75,0.0844,0.3375,-0.1266,2025_R02_AMBETTER_HEALTH_400_S01;2025_R02_AMBETTER_HEALTH_400_S04;2025_R02_AMBETTER_HEALTH_400_S05,Proxy coded from results/form/track-fit scaffold; review against pre-race article/odds before modeling.,2026-07-15,GPT-5.5 Thinking,https://www.jayski.com/nascar-cup-series/2025-nascar-cup-series-race-results/,,,,,,,,,,FALSE,,,,,,FALSE,TRUE,FALSE,coded_after_or_on_race_date,FALSE,FALSE,not_production_eligible
2025_R02_AMBETTER_HEALTH_400_ROSS_CHASTAIN,2025_R02_AMBETTER_HEALTH_400,2025,2,Ambetter Health 400,2025-02-23,Ross Chastain,ross_chastain,0.15,0,0,0.75,0.0506,0.2025,-0.0759,2025_R02_AMBETTER_HEALTH_400_S01;2025_R02_AMBETTER_HEALTH_400_S04;2025_R02_AMBETTER_HEALTH_400_S05,Proxy coded from results/form/track-fit scaffold; review against pre-race article/odds before modeling.,2026-07-15,GPT-5.5 Thinking,https://www.jayski.com/nascar-cup-series/2025-nascar-cup-series-race-results/,,,,,,,,,,FALSE,,,,,,FALSE,TRUE,FALSE,coded_after_or_on_race_date,FALSE,FALSE,not_production_eligible
2025_R02_AMBETTER_HEALTH_400_BUBBA_WALLACE,2025_R02_AMBETTER_HEALTH_400,2025,2,Ambetter Health 400,2025-02-23,Bubba Wallace,bubba_wallace,0.15,0.5,0,0.75,0.1819,0.7275,-0.2728,2025_R02_AMBETTER_HEALTH_400_S01;2025_R02_AMBETTER_HEALTH_400_S04;2025_R02_AMBETTER_HEALTH_400_S05,Proxy coded from results/form/track-fit scaffold; review against pre-race article/odds before modeling.,2026-07-15,GPT-5.5 Thinking,https://www.jayski.com/nascar-cup-series/2025-nascar-cup-series-race-results/,,,,,,,,,,FALSE,,,,,,FALSE,TRUE,FALSE,coded_after_or_on_race_date,FALSE,FALSE,not_production_eligible
2025_R02_AMBETTER_HEALTH_400_JOEY_LOGANO,2025_R02_AMBETTER_HEALTH_400,2025,2,Ambetter Health 400,2025-02-23,Joey Logano,joey_logano,0.25,0.5,0,0.75,0.49500000000000005,1.9800000000000002,-0.7425,2025_r02_logano_ford_front,Durable source-verified pre-green chatter backfill,2025-02-22,GPT-5.5 Thinking,https://www.nascar.com/news-media/2025/02/22/atlanta-pole-cup-series-recap-results/,0,0.5,0.5,0.9,0.49500000000000005,1,1,0,0,TRUE,2025-02-22,Joey Logano,https://www.nascar.com/news-media/2025/02/22/atlanta-pole-cup-series-recap-results/,2025_r02_logano_ford_front,direct,TRUE,FALSE,TRUE,verified_pre_race,TRUE,TRUE,verified_pre_race
2025_R02_AMBETTER_HEALTH_400_AUSTIN_CINDRIC,2025_R02_AMBETTER_HEALTH_400,2025,2,Ambetter Health 400,2025-02-23,Austin Cindric,austin_cindric,0.15,0.5,0,0.75,0.49500000000000005,1.9800000000000002,-0.7425,2025_r02_cindric_ford_front,Durable source-verified pre-green chatter backfill,2025-02-22,GPT-5.5 Thinking,https://www.nascar.com/news-media/2025/02/22/atlanta-pole-cup-series-recap-results/,0,0.5,0.5,0.9,0.49500000000000005,1,1,0,0,TRUE,2025-02-22,Austin Cindric,https://www.nascar.com/news-media/2025/02/22/atlanta-pole-cup-series-recap-results/,2025_r02_cindric_ford_front,direct,TRUE,FALSE,TRUE,verified_pre_race,TRUE,TRUE,verified_pre_race
2025_R02_AMBETTER_HEALTH_400_CARSON_HOCEVAR,2025_R02_AMBETTER_HEALTH_400,2025,2,Ambetter Health 400,2025-02-23,Carson Hocevar,carson_hocevar,0.15,0.35,0,0.75,0.1425,0.57,-0.2138,2025_R02_AMBETTER_HEALTH_400_S01;2025_R02_AMBETTER_HEALTH_400_S04;2025_R02_AMBETTER_HEALTH_400_S05,Proxy coded from results/form/track-fit scaffold; review against pre-race article/odds before modeling.,2026-07-15,GPT-5.5 Thinking,https://www.jayski.com/nascar-cup-series/2025-nascar-cup-series-race-results/,,,,,,,,,,FALSE,,,,,,FALSE,TRUE,FALSE,coded_after_or_on_race_date,FALSE,FALSE,not_production_eligible
2025_R02_AMBETTER_HEALTH_400_JOSH_BERRY,2025_R02_AMBETTER_HEALTH_400,2025,2,Ambetter Health 400,2025-02-23,Josh Berry,josh_berry,0.15,0,0,0.75,0.49500000000000005,1.9800000000000002,-0.7425,2025_r02_berry_ford_front,Durable source-verified pre-green chatter backfill,2025-02-22,GPT-5.5 Thinking,https://www.nascar.com/news-media/2025/02/22/atlanta-pole-cup-series-recap-results/,0,0.5,0.5,0.9,0.49500000000000005,1,1,0,0,TRUE,2025-02-22,Josh Berry,https://www.nascar.com/news-media/2025/02/22/atlanta-pole-cup-series-recap-results/,2025_r02_berry_ford_front,direct,TRUE,FALSE,TRUE,verified_pre_race,TRUE,TRUE,verified_pre_race
2025_R02_AMBETTER_HEALTH_400_AUSTIN_DILLON,2025_R02_AMBETTER_HEALTH_400,2025,2,Ambetter Health 400,2025-02-23,Austin Dillon,austin_dillon,0.05,0,0,0.75,0.0169,0.0675,-0.0253,2025_R02_AMBETTER_HEALTH_400_S01;2025_R02_AMBETTER_HEALTH_400_S04;2025_R02_AMBETTER_HEALTH_400_S05,Proxy coded from results/form/track-fit scaffold; review against pre-race article/odds before modeling.,2026-07-15,GPT-5.5 Thinking,https://www.jayski.com/nascar-cup-series/2025-nascar-cup-series-race-results/,,,,,,,,,,FALSE,,,,,,FALSE,TRUE,FALSE,coded_after_or_on_race_date,FALSE,FALSE,not_production_eligible
2025_R02_AMBETTER_HEALTH_400_DANIEL_SUAREZ,2025_R02_AMBETTER_HEALTH_400,2025,2,Ambetter Health 400,2025-02-23,Daniel Suarez,daniel_suarez,0.05,0,0,0.75,0.0169,0.0675,-0.0253,2025_R02_AMBETTER_HEALTH_400_S01;2025_R02_AMBETTER_HEALTH_400_S04;2025_R02_AMBETTER_HEALTH_400_S05,Proxy coded from results/form/track-fit scaffold; review against pre-race article/odds before modeling.,2026-07-15,GPT-5.5 Thinking,https://www.jayski.com/nascar-cup-series/2025-nascar-cup-series-race-results/,,,,,,,,,,FALSE,,,,,,FALSE,TRUE,FALSE,coded_after_or_on_race_date,FALSE,FALSE,not_production_eligible
2025_R02_AMBETTER_HEALTH_400_COREY_HEIM,2025_R02_AMBETTER_HEALTH_400,2025,2,Ambetter Health 400,2025-02-23,Corey Heim,corey_heim,-0.05,0,0,0.75,-0.0169,-0.0675,0.0253,2025_R02_AMBETTER_HEALTH_400_S01;2025_R02_AMBETTER_HEALTH_400_S04;2025_R02_AMBETTER_HEALTH_400_S05,Proxy coded from results/form/track-fit scaffold; review against pre-race article/odds before modeling.,2026-07-15,GPT-5.5 Thinking,https://www.jayski.com/nascar-cup-series/2025-nascar-cup-series-race-results/,,,,,,,,,,FALSE,,,,,,FALSE,TRUE,FALSE,coded_after_or_on_race_date,FALSE,FALSE,not_production_eligible
2025_R02_AMBETTER_HEALTH_400_MICHAEL_MCDOWELL,2025_R02_AMBETTER_HEALTH_400,2025,2,Ambetter Health 400,2025-02-23,Michael McDowell,michael_mcdowell,0.05,0.25,0,0.75,0.0825,0.33,-0.1237,2025_R02_AMBETTER_HEALTH_400_S01;2025_R02_AMBETTER_HEALTH_400_S04;2025_R02_AMBETTER_HEALTH_400_S05,Proxy coded from results/form/track-fit scaffold; review against pre-race article/odds before modeling.,2026-07-15,GPT-5.5 Thinking,https://www.jayski.com/nascar-cup-series/2025-nascar-cup-series-race-results/,,,,,,,,,,FALSE,,,,,,FALSE,TRUE,FALSE,coded_after_or_on_race_date,FALSE,FALSE,not_production_eligible
2025_R02_AMBETTER_HEALTH_400_CHRIS_BUESCHER,2025_R02_AMBETTER_HEALTH_400,2025,2,Ambetter Health 400,2025-02-23,Chris Buescher,chris_buescher,0.05,0,0,0.75,0.0169,0.0675,-0.0253,2025_R02_AMBETTER_HEALTH_400_S01;2025_R02_AMBETTER_HEALTH_400_S04;2025_R02_AMBETTER_HEALTH_400_S05,Proxy coded from results/form/track-fit scaffold; review against pre-race article/odds before modeling.,2026-07-15,GPT-5.5 Thinking,https://www.jayski.com/nascar-cup-series/2025-nascar-cup-series-race-results/,,,,,,,,,,FALSE,,,,,,FALSE,TRUE,FALSE,coded_after_or_on_race_date,FALSE,FALSE,not_production_eligible
2025_R02_AMBETTER_HEALTH_400_BRAD_KESELOWSKI,2025_R02_AMBETTER_HEALTH_400,2025,2,Ambetter Health 400,2025-02-23,Brad Keselowski,brad_keselowski,0.05,0.5,0,0.75,0.24750000000000003,0.9900000000000001,-0.37125,2025_r01_keselowski_practice,Generated 50% one-race carryover from durable source-verified pre-green chatter,2025-02-15,GPT-5.5 Thinking,https://www.nascar.com/news-media/2025/02/15/ncs-saturday-practice-recap/,0,0.25,0.25,0.44999999999999996,0.24750000000000003,1,0,1,0.5,TRUE,2025-02-15,Brad Keselowski,https://www.nascar.com/news-media/2025/02/15/ncs-saturday-practice-recap/,2025_r01_keselowski_practice,one_race_carryover_50pct,TRUE,FALSE,TRUE,verified_pre_race,TRUE,TRUE,verified_pre_race
2025_R02_AMBETTER_HEALTH_400_ALEX_BOWMAN,2025_R02_AMBETTER_HEALTH_400,2025,2,Ambetter Health 400,2025-02-23,Alex Bowman,alex_bowman,0.15,0,0,0.75,0.09000000000000001,0.36000000000000004,-0.135,2025_r01_bowman_practice,Generated 50% one-race carryover from durable source-verified pre-green chatter,2025-02-15,GPT-5.5 Thinking,https://www.nascar.com/news-media/2025/02/15/ncs-saturday-practice-recap/,0,0,0.25,0.44999999999999996,0.09000000000000001,1,0,1,0.5,TRUE,2025-02-15,Alex Bowman,https://www.nascar.com/news-media/2025/02/15/ncs-saturday-practice-recap/,2025_r01_bowman_practice,one_race_carryover_50pct,TRUE,FALSE,TRUE,verified_pre_race,TRUE,TRUE,verified_pre_race
2025_R02_AMBETTER_HEALTH_400_KYLE_BUSCH,2025_R02_AMBETTER_HEALTH_400,2025,2,Ambetter Health 400,2025-02-23,Kyle Busch,kyle_busch,0.05,0,0,0.75,0.0169,0.0675,-0.0253,2025_R02_AMBETTER_HEALTH_400_S01;2025_R02_AMBETTER_HEALTH_400_S04;2025_R02_AMBETTER_HEALTH_400_S05,Proxy coded from results/form/track-fit scaffold; review against pre-race article/odds before modeling.,2026-07-15,GPT-5.5 Thinking,https://www.jayski.com/nascar-cup-series/2025-nascar-cup-series-race-results/,,,,,,,,,,FALSE,,,,,,FALSE,TRUE,FALSE,coded_after_or_on_race_date,FALSE,FALSE,not_production_eligible
2025_R02_AMBETTER_HEALTH_400_RYAN_PREECE,2025_R02_AMBETTER_HEALTH_400,2025,2,Ambetter Health 400,2025-02-23,Ryan Preece,ryan_preece,0,0,0,0.75,0,0,-0,2025_R02_AMBETTER_HEALTH_400_S01;2025_R02_AMBETTER_HEALTH_400_S04;2025_R02_AMBETTER_HEALTH_400_S05,Proxy coded from results/form/track-fit scaffold; review against pre-race article/odds before modeling.,2026-07-15,GPT-5.5 Thinking,https://www.jayski.com/nascar-cup-series/2025-nascar-cup-series-race-results/,,,,,,,,,,FALSE,,,,,,FALSE,TRUE,FALSE,coded_after_or_on_race_date,FALSE,FALSE,not_production_eligible
2025_R02_AMBETTER_HEALTH_400_A_J_ALLMENDINGER,2025_R02_AMBETTER_HEALTH_400,2025,2,Ambetter Health 400,2025-02-23,A.J. Allmendinger,aj_allmendinger,0.05,0,0,0.75,0.0169,0.0675,-0.0253,2025_R02_AMBETTER_HEALTH_400_S01;2025_R02_AMBETTER_HEALTH_400_S04;2025_R02_AMBETTER_HEALTH_400_S05,Proxy coded from results/form/track-fit scaffold; review against pre-race article/odds before modeling.,2026-07-15,GPT-5.5 Thinking,https://www.jayski.com/nascar-cup-series/2025-nascar-cup-series-race-results/,,,,,,,,,,FALSE,,,,,,FALSE,TRUE,FALSE,coded_after_or_on_race_date,FALSE,FALSE,not_production_eligible
2025_R02_AMBETTER_HEALTH_400_ZANE_SMITH,2025_R02_AMBETTER_HEALTH_400,2025,2,Ambetter Health 400,2025-02-23,Zane Smith,zane_smith,0,0.25,0,0.75,0.0656,0.2625,-0.0984,2025_R02_AMBETTER_HEALTH_400_S01;2025_R02_AMBETTER_HEALTH_400_S04;2025_R02_AMBETTER_HEALTH_400_S05,Proxy coded from results/form/track-fit scaffold; review against pre-race article/odds before modeling.,2026-07-15,GPT-5.5 Thinking,https://www.jayski.com/nascar-cup-series/2025-nascar-cup-series-race-results/,,,,,,,,,,FALSE,,,,,,FALSE,TRUE,FALSE,coded_after_or_on_race_date,FALSE,FALSE,not_production_eligible
2025_R02_AMBETTER_HEALTH_400_ERIK_JONES,2025_R02_AMBETTER_HEALTH_400,2025,2,Ambetter Health 400,2025-02-23,Erik Jones,erik_jones,-0.05,0,0,0.75,-0.0169,-0.0675,0.0253,2025_R02_AMBETTER_HEALTH_400_S01;2025_R02_AMBETTER_HEALTH_400_S04;2025_R02_AMBETTER_HEALTH_400_S05,Proxy coded from results/form/track-fit scaffold; review against pre-race article/odds before modeling.,2026-07-15,GPT-5.5 Thinking,https://www.jayski.com/nascar-cup-series/2025-nascar-cup-series-race-results/,,,,,,,,,,FALSE,,,,,,FALSE,TRUE,FALSE,coded_after_or_on_race_date,FALSE,FALSE,not_production_eligible
2025_R02_AMBETTER_HEALTH_400_RICKY_STENHOUSE_JR,2025_R02_AMBETTER_HEALTH_400,2025,2,Ambetter Health 400,2025-02-23,Ricky Stenhouse Jr.,ricky_stenhouse_jr,0,0.5,0,0.75,0.1312,0.525,-0.1969,2025_R02_AMBETTER_HEALTH_400_S01;2025_R02_AMBETTER_HEALTH_400_S04;2025_R02_AMBETTER_HEALTH_400_S05,Proxy coded from results/form/track-fit scaffold; review against pre-race article/odds before modeling.,2026-07-15,GPT-5.5 Thinking,https://www.jayski.com/nascar-cup-series/2025-nascar-cup-series-race-results/,,,,,,,,,,FALSE,,,,,,FALSE,TRUE,FALSE,coded_after_or_on_race_date,FALSE,FALSE,not_production_eligible
2025_R02_AMBETTER_HEALTH_400_JOHN_HUNTER_NEMECHEK,2025_R02_AMBETTER_HEALTH_400,2025,2,Ambetter Health 400,2025-02-23,John Hunter Nemechek,john_hunter_nemechek,-0.05,0,0,0.75,-0.0169,-0.0675,0.0253,2025_R02_AMBETTER_HEALTH_400_S01;2025_R02_AMBETTER_HEALTH_400_S04;2025_R02_AMBETTER_HEALTH_400_S05,Proxy coded from results/form/track-fit scaffold; review against pre-race article/odds before modeling.,2026-07-15,GPT-5.5 Thinking,https://www.jayski.com/nascar-cup-series/2025-nascar-cup-series-race-results/,,,,,,,,,,FALSE,,,,,,FALSE,TRUE,FALSE,coded_after_or_on_race_date,FALSE,FALSE,not_production_eligible
2025_R02_AMBETTER_HEALTH_400_NOAH_GRAGSON,2025_R02_AMBETTER_HEALTH_400,2025,2,Ambetter Health 400,2025-02-23,Noah Gragson,noah_gragson,-0.05,0,0,0.75,-0.0169,-0.0675,0.0253,2025_R02_AMBETTER_HEALTH_400_S01;2025_R02_AMBETTER_HEALTH_400_S04;2025_R02_AMBETTER_HEALTH_400_S05,Proxy coded from results/form/track-fit scaffold; review against pre-race article/odds before modeling.,2026-07-15,GPT-5.5 Thinking,https://www.jayski.com/nascar-cup-series/2025-nascar-cup-series-race-results/,,,,,,,,,,FALSE,,,,,,FALSE,TRUE,FALSE,coded_after_or_on_race_date,FALSE,FALSE,not_production_eligible
2025_R02_AMBETTER_HEALTH_400_COLE_CUSTER,2025_R02_AMBETTER_HEALTH_400,2025,2,Ambetter Health 400,2025-02-23,Cole Custer,cole_custer,-0.05,0,0,0.75,0.09000000000000001,0.36000000000000004,-0.135,2025_r01_custer_practice,Generated 50% one-race carryover from durable source-verified pre-green chatter,2025-02-15,GPT-5.5 Thinking,https://www.nascar.com/news-media/2025/02/15/ncs-saturday-practice-recap/,0,0,0.25,0.44999999999999996,0.09000000000000001,1,0,1,0.5,TRUE,2025-02-15,Cole Custer,https://www.nascar.com/news-media/2025/02/15/ncs-saturday-practice-recap/,2025_r01_custer_practice,one_race_carryover_50pct,TRUE,FALSE,TRUE,verified_pre_race,TRUE,TRUE,verified_pre_race
2025_R03_ECHOPARK_TEXAS_GRAND_PRIX_DENNY_HAMLIN,2025_R03_ECHOPARK_TEXAS_GRAND_PRIX,2025,3,EchoPark Texas Grand Prix,2025-03-02,Denny Hamlin,denny_hamlin,0.35,0,0,0.75,0.1181,0.4725,-0.1772,2025_R03_ECHOPARK_TEXAS_GRAND_PRIX_S01;2025_R03_ECHOPARK_TEXAS_GRAND_PRIX_S04;2025_R03_ECHOPARK_TEXAS_GRAND_PRIX_S05,Proxy coded from results/form/track-fit scaffold; review against pre-race article/odds before modeling.,2026-07-15,GPT-5.5 Thinking,https://www.jayski.com/nascar-cup-series/2025-nascar-cup-series-race-results/,,,,,,,,,,FALSE,,,,,,FALSE,TRUE,FALSE,coded_after_or_on_race_date,FALSE,FALSE,not_production_eligible
2025_R03_ECHOPARK_TEXAS_GRAND_PRIX_TYLER_REDDICK,2025_R03_ECHOPARK_TEXAS_GRAND_PRIX,2025,3,EchoPark Texas Grand Prix,2025-03-02,Tyler Reddick,tyler_reddick,0.25,0.4,0,0.75,0.8549999999999999,3.4199999999999995,-1.2824999999999998,2025_r03_reddick_cota_pole,Durable source-verified pre-green chatter backfill,2025-03-01,GPT-5.5 Thinking,https://www.nascar.com/news-media/2025/03/01/cota-pole-cup-series-recap-results/,0,1,0.5,0.95,0.8549999999999999,1,1,0,0,TRUE,2025-03-01,Tyler Reddick,https://www.nascar.com/news-media/2025/03/01/cota-pole-cup-series-recap-results/,2025_r03_reddick_cota_pole,direct,TRUE,FALSE,TRUE,verified_pre_race,TRUE,TRUE,verified_pre_race
2025_R03_ECHOPARK_TEXAS_GRAND_PRIX_RYAN_BLANEY,2025_R03_ECHOPARK_TEXAS_GRAND_PRIX,2025,3,EchoPark Texas Grand Prix,2025-03-02,Ryan Blaney,ryan_blaney,0.25,0,0,0.75,0.42750000000000005,1.7100000000000002,-0.6412500000000001,2025_r02_blaney_ford_front;2025_r03_blaney_cota_practice,Durable source-verified pre-green chatter backfill,2025-03-01,GPT-5.5 Thinking,https://www.nascar.com/news-media/2025/02/22/atlanta-pole-cup-series-recap-results/,0,0.25,0.75,0.9450000000000001,0.42750000000000005,2,1,1,0.5,TRUE,2025-03-01,Ryan Blaney,https://www.nascar.com/news-media/2025/02/22/atlanta-pole-cup-series-recap-results/,2025_r02_blaney_ford_front;2025_r03_blaney_cota_practice,one_race_carryover_50pct;direct,TRUE,FALSE,TRUE,verified_pre_race,TRUE,TRUE,verified_pre_race
2025_R03_ECHOPARK_TEXAS_GRAND_PRIX_TY_GIBBS,2025_R03_ECHOPARK_TEXAS_GRAND_PRIX,2025,3,EchoPark Texas Grand Prix,2025-03-02,Ty Gibbs,ty_gibbs,0.05,0,0,0.75,0.0169,0.0675,-0.0253,2025_R03_ECHOPARK_TEXAS_GRAND_PRIX_S01;2025_R03_ECHOPARK_TEXAS_GRAND_PRIX_S04;2025_R03_ECHOPARK_TEXAS_GRAND_PRIX_S05,Proxy coded from results/form/track-fit scaffold; review against pre-race article/odds before modeling.,2026-07-15,GPT-5.5 Thinking,https://www.jayski.com/nascar-cup-series/2025-nascar-cup-series-race-results/,,,,,,,,,,FALSE,,,,,,FALSE,TRUE,FALSE,coded_after_or_on_race_date,FALSE,FALSE,not_production_eligible
2025_R03_ECHOPARK_TEXAS_GRAND_PRIX_CHASE_ELLIOTT,2025_R03_ECHOPARK_TEXAS_GRAND_PRIX,2025,3,EchoPark Texas Grand Prix,2025-03-02,Chase Elliott,chase_elliott,0.25,0.4,0,0.75,0.8549999999999999,3.4199999999999995,-1.2824999999999998,2025_r03_elliott_cota_qualifying,Durable source-verified pre-green chatter backfill,2025-03-01,GPT-5.5 Thinking,https://www.nascar.com/news-media/2025/03/01/cota-pole-cup-series-recap-results/,0,1,0.5,0.95,0.8549999999999999,1,1,0,0,TRUE,2025-03-01,Chase Elliott,https://www.nascar.com/news-media/2025/03/01/cota-pole-cup-series-recap-results/,2025_r03_elliott_cota_qualifying,direct,TRUE,FALSE,TRUE,verified_pre_race,TRUE,TRUE,verified_pre_race
2025_R03_ECHOPARK_TEXAS_GRAND_PRIX_KYLE_LARSON,2025_R03_ECHOPARK_TEXAS_GRAND_PRIX,2025,3,EchoPark Texas Grand Prix,2025-03-02,Kyle Larson,kyle_larson,0.35,0.4,0,0.75,0.2231,0.8925,-0.3347,2025_R03_ECHOPARK_TEXAS_GRAND_PRIX_S01;2025_R03_ECHOPARK_TEXAS_GRAND_PRIX_S04;2025_R03_ECHOPARK_TEXAS_GRAND_PRIX_S05,Proxy coded from results/form/track-fit scaffold; review against pre-race article/odds before modeling.,2026-07-15,GPT-5.5 Thinking,https://www.jayski.com/nascar-cup-series/2025-nascar-cup-series-race-results/,,,,,,,,,,FALSE,,,,,,FALSE,TRUE,FALSE,coded_after_or_on_race_date,FALSE,FALSE,not_production_eligible
2025_R03_ECHOPARK_TEXAS_GRAND_PRIX_CHRISTOPHER_BELL,2025_R03_ECHOPARK_TEXAS_GRAND_PRIX,2025,3,EchoPark Texas Grand Prix,2025-03-02,Christopher Bell,christopher_bell,2,0.4,0,0.85,0.884,3.536,-1.326,EVT_0001,Three consecutive wins early in 2025: Atlanta/COTA/Phoenix. | Proxy coded from results/form/track-fit scaffold; review against pre-race article/odds before modeling.,2026-07-15,GPT-5.5 Thinking,https://www.jayski.com/nascar-cup-series/2025-nascar-cup-series-race-results/,,,,,,,,,,FALSE,,,,,,FALSE,TRUE,FALSE,coded_after_or_on_race_date,FALSE,FALSE,not_production_eligible
2025_R03_ECHOPARK_TEXAS_GRAND_PRIX_WILLIAM_BYRON,2025_R03_ECHOPARK_TEXAS_GRAND_PRIX,2025,3,EchoPark Texas Grand Prix,2025-03-02,William Byron,william_byron,0.35,0,0,0.75,0.18000000000000002,0.7200000000000001,-0.27,2025_r03_byron_cota_practice,Durable source-verified pre-green chatter backfill,2025-03-01,GPT-5.5 Thinking,https://www.nascar.com/news-media/2025/03/01/cota-pole-cup-series-recap-results/,0,0,0.5,0.9,0.18000000000000002,1,1,0,0,TRUE,2025-03-01,William Byron,https://www.nascar.com/news-media/2025/03/01/cota-pole-cup-series-recap-results/,2025_r03_byron_cota_practice,direct,TRUE,FALSE,TRUE,verified_pre_race,TRUE,TRUE,verified_pre_race
2025_R03_ECHOPARK_TEXAS_GRAND_PRIX_CHASE_BRISCOE,2025_R03_ECHOPARK_TEXAS_GRAND_PRIX,2025,3,EchoPark Texas Grand Prix,2025-03-02,Chase Briscoe,chase_briscoe,0.35,0,0,0.75,0.1181,0.4725,-0.1772,2025_R03_ECHOPARK_TEXAS_GRAND_PRIX_S01;2025_R03_ECHOPARK_TEXAS_GRAND_PRIX_S04;2025_R03_ECHOPARK_TEXAS_GRAND_PRIX_S05,Proxy coded from results/form/track-fit scaffold; review against pre-race article/odds before modeling.,2026-07-15,GPT-5.5 Thinking,https://www.jayski.com/nascar-cup-series/2025-nascar-cup-series-race-results/,,,,,,,,,,FALSE,,,,,,FALSE,TRUE,FALSE,coded_after_or_on_race_date,FALSE,FALSE,not_production_eligible
2025_R03_ECHOPARK_TEXAS_GRAND_PRIX_SHANE_VAN_GISBERGEN,2025_R03_ECHOPARK_TEXAS_GRAND_PRIX,2025,3,EchoPark Texas Grand Prix,2025-03-02,Shane van Gisbergen,shane_van_gisbergen,0.25,1.5,0,0.75,1,4,-1.5,2025_r03_svg_cota_practice,Durable source-verified pre-green chatter backfill,2025-03-01,GPT-5.5 Thinking,https://www.nascar.com/news-media/2025/03/01/cota-pole-cup-series-recap-results/,0,1,1,0.95,1,1,1,0,0,TRUE,2025-03-01,Shane van Gisbergen,https://www.nascar.com/news-media/2025/03/01/cota-pole-cup-series-recap-results/,2025_r03_svg_cota_practice,direct,TRUE,FALSE,TRUE,verified_pre_race,TRUE,TRUE,verified_pre_race
2025_R03_ECHOPARK_TEXAS_GRAND_PRIX_ROSS_CHASTAIN,2025_R03_ECHOPARK_TEXAS_GRAND_PRIX,2025,3,EchoPark Texas Grand Prix,2025-03-02,Ross Chastain,ross_chastain,0.15,0.25,0,0.75,0.1162,0.465,-0.1744,2025_R03_ECHOPARK_TEXAS_GRAND_PRIX_S01;2025_R03_ECHOPARK_TEXAS_GRAND_PRIX_S04;2025_R03_ECHOPARK_TEXAS_GRAND_PRIX_S05,Proxy coded from results/form/track-fit scaffold; review against pre-race article/odds before modeling.,2026-07-15,GPT-5.5 Thinking,https://www.jayski.com/nascar-cup-series/2025-nascar-cup-series-race-results/,,,,,,,,,,FALSE,,,,,,FALSE,TRUE,FALSE,coded_after_or_on_race_date,FALSE,FALSE,not_production_eligible
2025_R03_ECHOPARK_TEXAS_GRAND_PRIX_BUBBA_WALLACE,2025_R03_ECHOPARK_TEXAS_GRAND_PRIX,2025,3,EchoPark Texas Grand Prix,2025-03-02,Bubba Wallace,bubba_wallace,0.15,0,0,0.75,0.18000000000000002,0.7200000000000001,-0.27,2025_r03_wallace_cota_qualifying,Durable source-verified pre-green chatter backfill,2025-03-01,GPT-5.5 Thinking,https://www.nascar.com/news-media/2025/03/01/cota-pole-cup-series-recap-results/,0,0,0.5,0.9,0.18000000000000002,1,1,0,0,TRUE,2025-03-01,Bubba Wallace,https://www.nascar.com/news-media/2025/03/01/cota-pole-cup-series-recap-results/,2025_r03_wallace_cota_qualifying,direct,TRUE,FALSE,TRUE,verified_pre_race,TRUE,TRUE,verified_pre_race
