Signal_ID,Race_Key,Season,Round,Grand Prix,Race_Date,Team,Momentum_Raw,Upgrade_Raw,Context_Raw,Source_Confidence,Raw_Weighted_Score,Composite_Chatter_Score,Points_Nudge,Finish_Position_Nudge,Primary_Source_IDs,Coding_Notes,Last_Coded,Coded_By,Race_Source_URL
2018_R08_FRANCE_HAAS_F1_TEAM,2018_R08_FRANCE,2018,8,France,2018-06-24T00:00:00Z,Haas F1 Team,0.4,0,0,1,0.18000000000000002,0.18000000000000002,0.045000000000000005,-0.045000000000000005,EVT_0006,Event-log coded | Momentum +0.4,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2018/races
2018_R08_FRANCE_MCLAREN,2018_R08_FRANCE,2018,8,France,2018-06-24T00:00:00Z,McLaren,0,0,0,0.75,0,0,0,0,Rolling_Result_Form; Season_Tier_Proxy,Proxy coded from recent results/form and season-tier scaffold,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2018/races
2018_R08_FRANCE_FORCE_INDIA_RACING_POINT,2018_R08_FRANCE,2018,8,France,2018-06-24T00:00:00Z,Force India/Racing Point,-0.1,0,0,0.75,-0.045000000000000005,-0.03375,-0.0084375,0.0084375,Rolling_Result_Form; Season_Tier_Proxy,Proxy coded from recent results/form and season-tier scaffold | rolling momentum base -0.1,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2018/races
2018_R08_FRANCE_SAUBER,2018_R08_FRANCE,2018,8,France,2018-06-24T00:00:00Z,Sauber,-0.1,0,0,0.75,-0.045000000000000005,-0.03375,-0.0084375,0.0084375,Rolling_Result_Form; Season_Tier_Proxy,Proxy coded from recent results/form and season-tier scaffold | rolling momentum base -0.1,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2018/races
2018_R08_FRANCE_TORO_ROSSO,2018_R08_FRANCE,2018,8,France,2018-06-24T00:00:00Z,Toro Rosso,-0.2,0,0,0.75,-0.09000000000000001,-0.0675,-0.016875,0.016875,Rolling_Result_Form; Season_Tier_Proxy,Proxy coded from recent results/form and season-tier scaffold | rolling momentum base -0.2,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2018/races
2018_R08_FRANCE_WILLIAMS,2018_R08_FRANCE,2018,8,France,2018-06-24T00:00:00Z,Williams,-1.2,0,0,1,-0.54,-0.54,-0.135,0.135,EVT_0009,Event-log coded | Momentum -1.0 | rolling momentum base -0.2,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2018/races
2018_R09_AUSTRIA_MERCEDES,2018_R09_AUSTRIA,2018,9,Austria,2018-07-01T00:00:00Z,Mercedes,2,0,0,1,0.9,0.9,0.225,-0.225,EVT_0002; EVT_0003,Event-log coded | Momentum +1.4 | rolling momentum base +1.4,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2018/races
2018_R09_AUSTRIA_FERRARI,2018_R09_AUSTRIA,2018,9,Austria,2018-07-01T00:00:00Z,Ferrari,0.4,0.6,0,1,0.45000000000000007,0.45000000000000007,0.11250000000000002,-0.11250000000000002,EVT_0012,Event-log coded | Upgrade +0.6 | rolling momentum base +0.4,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2018/races
2018_R09_AUSTRIA_RED_BULL_RACING,2018_R09_AUSTRIA,2018,9,Austria,2018-07-01T00:00:00Z,Red Bull Racing,0.9,0.5,0,1,0.63,0.63,0.1575,-0.1575,EVT_0004; EVT_0013,Event-log coded | Momentum +0.5; Upgrade +0.5 | rolling momentum base +0.4,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2018/races
2018_R09_AUSTRIA_RENAULT,2018_R09_AUSTRIA,2018,9,Austria,2018-07-01T00:00:00Z,Renault,0.3,0,0,1,0.135,0.135,0.03375,-0.03375,EVT_0007,Event-log coded | Momentum +0.3,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2018/races
2018_R09_AUSTRIA_HAAS_F1_TEAM,2018_R09_AUSTRIA,2018,9,Austria,2018-07-01T00:00:00Z,Haas F1 Team,0,0,0,0.75,0,0,0,0,Rolling_Result_Form; Season_Tier_Proxy,Proxy coded from recent results/form and season-tier scaffold,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2018/races
2018_R09_AUSTRIA_MCLAREN,2018_R09_AUSTRIA,2018,9,Austria,2018-07-01T00:00:00Z,McLaren,0,0,0,0.75,0,0,0,0,Rolling_Result_Form; Season_Tier_Proxy,Proxy coded from recent results/form and season-tier scaffold,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2018/races
2018_R09_AUSTRIA_FORCE_INDIA_RACING_POINT,2018_R09_AUSTRIA,2018,9,Austria,2018-07-01T00:00:00Z,Force India/Racing Point,-0.1,0,0,0.75,-0.045000000000000005,-0.03375,-0.0084375,0.0084375,Rolling_Result_Form; Season_Tier_Proxy,Proxy coded from recent results/form and season-tier scaffold | rolling momentum base -0.1,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2018/races
2018_R09_AUSTRIA_SAUBER,2018_R09_AUSTRIA,2018,9,Austria,2018-07-01T00:00:00Z,Sauber,-0.1,0,0,0.75,-0.045000000000000005,-0.03375,-0.0084375,0.0084375,Rolling_Result_Form; Season_Tier_Proxy,Proxy coded from recent results/form and season-tier scaffold | rolling momentum base -0.1,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2018/races
2018_R09_AUSTRIA_TORO_ROSSO,2018_R09_AUSTRIA,2018,9,Austria,2018-07-01T00:00:00Z,Toro Rosso,-0.2,0,0,0.75,-0.09000000000000001,-0.0675,-0.016875,0.016875,Rolling_Result_Form; Season_Tier_Proxy,Proxy coded from recent results/form and season-tier scaffold | rolling momentum base -0.2,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2018/races
2018_R09_AUSTRIA_WILLIAMS,2018_R09_AUSTRIA,2018,9,Austria,2018-07-01T00:00:00Z,Williams,-1.2,0,0,1,-0.54,-0.54,-0.135,0.135,EVT_0009,Event-log coded | Momentum -1.0 | rolling momentum base -0.2,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2018/races
2018_R10_GREAT_BRITAIN_MERCEDES,2018_R10_GREAT_BRITAIN,2018,10,Great Britain,2018-07-08T00:00:00Z,Mercedes,2,0,0,1,0.9,0.9,0.225,-0.225,EVT_0002; EVT_0003,Event-log coded | Momentum +1.4 | rolling momentum base +0.6,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2018/races
2018_R10_GREAT_BRITAIN_FERRARI,2018_R10_GREAT_BRITAIN,2018,10,Great Britain,2018-07-08T00:00:00Z,Ferrari,0.4,0,0,0.75,0.18000000000000002,0.135,0.03375,-0.03375,Rolling_Result_Form; Season_Tier_Proxy,Proxy coded from recent results/form and season-tier scaffold | rolling momentum base +0.4,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2018/races
2018_R10_GREAT_BRITAIN_RED_BULL_RACING,2018_R10_GREAT_BRITAIN,2018,10,Great Britain,2018-07-08T00:00:00Z,Red Bull Racing,1.9,0.5,0,1,1.08,1,0.25,-0.25,EVT_0004; EVT_0013,Event-log coded | Momentum +0.5; Upgrade +0.5 | rolling momentum base +1.4,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2018/races
2018_R10_GREAT_BRITAIN_RENAULT,2018_R10_GREAT_BRITAIN,2018,10,Great Britain,2018-07-08T00:00:00Z,Renault,0.3,0,0,1,0.135,0.135,0.03375,-0.03375,EVT_0007,Event-log coded | Momentum +0.3,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2018/races
2018_R10_GREAT_BRITAIN_HAAS_F1_TEAM,2018_R10_GREAT_BRITAIN,2018,10,Great Britain,2018-07-08T00:00:00Z,Haas F1 Team,0,0,0,0.75,0,0,0,0,Rolling_Result_Form; Season_Tier_Proxy,Proxy coded from recent results/form and season-tier scaffold,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2018/races
2018_R10_GREAT_BRITAIN_MCLAREN,2018_R10_GREAT_BRITAIN,2018,10,Great Britain,2018-07-08T00:00:00Z,McLaren,0,0,0,0.75,0,0,0,0,Rolling_Result_Form; Season_Tier_Proxy,Proxy coded from recent results/form and season-tier scaffold,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2018/races
2018_R10_GREAT_BRITAIN_FORCE_INDIA_RACING_POINT,2018_R10_GREAT_BRITAIN,2018,10,Great Britain,2018-07-08T00:00:00Z,Force India/Racing Point,-0.1,0,0,0.75,-0.045000000000000005,-0.03375,-0.0084375,0.0084375,Rolling_Result_Form; Season_Tier_Proxy,Proxy coded from recent results/form and season-tier scaffold | rolling momentum base -0.1,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2018/races
2018_R10_GREAT_BRITAIN_SAUBER,2018_R10_GREAT_BRITAIN,2018,10,Great Britain,2018-07-08T00:00:00Z,Sauber,-0.1,0,0,0.75,-0.045000000000000005,-0.03375,-0.0084375,0.0084375,Rolling_Result_Form; Season_Tier_Proxy,Proxy coded from recent results/form and season-tier scaffold | rolling momentum base -0.1,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2018/races
2018_R10_GREAT_BRITAIN_TORO_ROSSO,2018_R10_GREAT_BRITAIN,2018,10,Great Britain,2018-07-08T00:00:00Z,Toro Rosso,-0.2,0,0,0.75,-0.09000000000000001,-0.0675,-0.016875,0.016875,Rolling_Result_Form; Season_Tier_Proxy,Proxy coded from recent results/form and season-tier scaffold | rolling momentum base -0.2,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2018/races
2018_R10_GREAT_BRITAIN_WILLIAMS,2018_R10_GREAT_BRITAIN,2018,10,Great Britain,2018-07-08T00:00:00Z,Williams,-1.2,0,0,1,-0.54,-0.54,-0.135,0.135,EVT_0009,Event-log coded | Momentum -1.0 | rolling momentum base -0.2,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2018/races
2018_R11_GERMANY_MERCEDES,2018_R11_GERMANY,2018,11,Germany,2018-07-22T00:00:00Z,Mercedes,1.8,0,0,1,0.81,0.81,0.2025,-0.2025,EVT_0002; EVT_0003,Event-log coded | Momentum +1.4 | rolling momentum base +0.4,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2018/races
2018_R11_GERMANY_FERRARI,2018_R11_GERMANY,2018,11,Germany,2018-07-22T00:00:00Z,Ferrari,1.4,0,0,0.75,0.63,0.47250000000000003,0.11812500000000001,-0.11812500000000001,Rolling_Result_Form; Season_Tier_Proxy,Proxy coded from recent results/form and season-tier scaffold | rolling momentum base +1.4,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2018/races
2018_R11_GERMANY_RED_BULL_RACING,2018_R11_GERMANY,2018,11,Germany,2018-07-22T00:00:00Z,Red Bull Racing,1.1,0,0,1,0.49500000000000005,0.49500000000000005,0.12375000000000001,-0.12375000000000001,EVT_0004,Event-log coded | Momentum +0.5 | rolling momentum base +0.6,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2018/races
2018_R11_GERMANY_RENAULT,2018_R11_GERMANY,2018,11,Germany,2018-07-22T00:00:00Z,Renault,0,0,0,0.75,0,0,0,0,Rolling_Result_Form; Season_Tier_Proxy,Proxy coded from recent results/form and season-tier scaffold,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2018/races
2018_R11_GERMANY_HAAS_F1_TEAM,2018_R11_GERMANY,2018,11,Germany,2018-07-22T00:00:00Z,Haas F1 Team,0,0,0,0.75,0,0,0,0,Rolling_Result_Form; Season_Tier_Proxy,Proxy coded from recent results/form and season-tier scaffold,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2018/races
2018_R11_GERMANY_MCLAREN,2018_R11_GERMANY,2018,11,Germany,2018-07-22T00:00:00Z,McLaren,0,0,0,0.75,0,0,0,0,Rolling_Result_Form; Season_Tier_Proxy,Proxy coded from recent results/form and season-tier scaffold,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2018/races
2018_R11_GERMANY_FORCE_INDIA_RACING_POINT,2018_R11_GERMANY,2018,11,Germany,2018-07-22T00:00:00Z,Force India/Racing Point,-0.1,0,0,0.75,-0.045000000000000005,-0.03375,-0.0084375,0.0084375,Rolling_Result_Form; Season_Tier_Proxy,Proxy coded from recent results/form and season-tier scaffold | rolling momentum base -0.1,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2018/races
2018_R11_GERMANY_SAUBER,2018_R11_GERMANY,2018,11,Germany,2018-07-22T00:00:00Z,Sauber,-0.1,0,0,0.75,-0.045000000000000005,-0.03375,-0.0084375,0.0084375,Rolling_Result_Form; Season_Tier_Proxy,Proxy coded from recent results/form and season-tier scaffold | rolling momentum base -0.1,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2018/races
2018_R11_GERMANY_TORO_ROSSO,2018_R11_GERMANY,2018,11,Germany,2018-07-22T00:00:00Z,Toro Rosso,-0.2,0,0,0.75,-0.09000000000000001,-0.0675,-0.016875,0.016875,Rolling_Result_Form; Season_Tier_Proxy,Proxy coded from recent results/form and season-tier scaffold | rolling momentum base -0.2,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2018/races
2018_R11_GERMANY_WILLIAMS,2018_R11_GERMANY,2018,11,Germany,2018-07-22T00:00:00Z,Williams,-1.2,0,0,1,-0.54,-0.54,-0.135,0.135,EVT_0009,Event-log coded | Momentum -1.0 | rolling momentum base -0.2,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2018/races
2018_R12_HUNGARY_MERCEDES,2018_R12_HUNGARY,2018,12,Hungary,2018-07-29T00:00:00Z,Mercedes,2,0,0,1,0.9,0.9,0.225,-0.225,EVT_0002; EVT_0003,Event-log coded | Momentum +1.4 | rolling momentum base +1.4,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2018/races
2018_R12_HUNGARY_FERRARI,2018_R12_HUNGARY,2018,12,Hungary,2018-07-29T00:00:00Z,Ferrari,0.6,0,0,0.75,0.27,0.2025,0.050625,-0.050625,Rolling_Result_Form; Season_Tier_Proxy,Proxy coded from recent results/form and season-tier scaffold | rolling momentum base +0.6,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2018/races
2018_R12_HUNGARY_RED_BULL_RACING,2018_R12_HUNGARY,2018,12,Hungary,2018-07-29T00:00:00Z,Red Bull Racing,0.9,0,0,1,0.405,0.405,0.10125,-0.10125,EVT_0004,Event-log coded | Momentum +0.5 | rolling momentum base +0.4,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2018/races
2018_R12_HUNGARY_RENAULT,2018_R12_HUNGARY,2018,12,Hungary,2018-07-29T00:00:00Z,Renault,0,0,0,0.75,0,0,0,0,Rolling_Result_Form; Season_Tier_Proxy,Proxy coded from recent results/form and season-tier scaffold,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2018/races
2018_R12_HUNGARY_HAAS_F1_TEAM,2018_R12_HUNGARY,2018,12,Hungary,2018-07-29T00:00:00Z,Haas F1 Team,0,0,0,0.75,0,0,0,0,Rolling_Result_Form; Season_Tier_Proxy,Proxy coded from recent results/form and season-tier scaffold,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2018/races
2018_R12_HUNGARY_MCLAREN,2018_R12_HUNGARY,2018,12,Hungary,2018-07-29T00:00:00Z,McLaren,0,0,0,0.75,0,0,0,0,Rolling_Result_Form; Season_Tier_Proxy,Proxy coded from recent results/form and season-tier scaffold,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2018/races
2018_R12_HUNGARY_FORCE_INDIA_RACING_POINT,2018_R12_HUNGARY,2018,12,Hungary,2018-07-29T00:00:00Z,Force India/Racing Point,-0.1,0,0,0.75,-0.045000000000000005,-0.03375,-0.0084375,0.0084375,Rolling_Result_Form; Season_Tier_Proxy,Proxy coded from recent results/form and season-tier scaffold | rolling momentum base -0.1,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2018/races
2018_R12_HUNGARY_SAUBER,2018_R12_HUNGARY,2018,12,Hungary,2018-07-29T00:00:00Z,Sauber,-0.1,0.5,0,1,0.18,0.18,0.045,-0.045,EVT_0014,Event-log coded | Upgrade +0.5 | rolling momentum base -0.1,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2018/races
2018_R12_HUNGARY_TORO_ROSSO,2018_R12_HUNGARY,2018,12,Hungary,2018-07-29T00:00:00Z,Toro Rosso,-0.2,0,0,0.75,-0.09000000000000001,-0.0675,-0.016875,0.016875,Rolling_Result_Form; Season_Tier_Proxy,Proxy coded from recent results/form and season-tier scaffold | rolling momentum base -0.2,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2018/races
2018_R12_HUNGARY_WILLIAMS,2018_R12_HUNGARY,2018,12,Hungary,2018-07-29T00:00:00Z,Williams,-1.2,0,0,1,-0.54,-0.54,-0.135,0.135,EVT_0009,Event-log coded | Momentum -1.0 | rolling momentum base -0.2,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2018/races
2018_R13_BELGIUM_MERCEDES,2018_R13_BELGIUM,2018,13,Belgium,2018-08-26T00:00:00Z,Mercedes,2,0,0,1,0.9,0.9,0.225,-0.225,EVT_0002; EVT_0003,Event-log coded | Momentum +1.4 | rolling momentum base +1.8,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2018/races
2018_R13_BELGIUM_FERRARI,2018_R13_BELGIUM,2018,13,Belgium,2018-08-26T00:00:00Z,Ferrari,0.4,0,0,0.75,0.18000000000000002,0.135,0.03375,-0.03375,Rolling_Result_Form; Season_Tier_Proxy,Proxy coded from recent results/form and season-tier scaffold | rolling momentum base +0.4,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2018/races
2018_R13_BELGIUM_RED_BULL_RACING,2018_R13_BELGIUM,2018,13,Belgium,2018-08-26T00:00:00Z,Red Bull Racing,0.1,0,0,0.75,0.045000000000000005,0.03375,0.0084375,-0.0084375,Rolling_Result_Form; Season_Tier_Proxy,Proxy coded from recent results/form and season-tier scaffold | rolling momentum base +0.1,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2018/races
2018_R13_BELGIUM_RENAULT,2018_R13_BELGIUM,2018,13,Belgium,2018-08-26T00:00:00Z,Renault,0,0,0,0.75,0,0,0,0,Rolling_Result_Form; Season_Tier_Proxy,Proxy coded from recent results/form and season-tier scaffold,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2018/races
2018_R13_BELGIUM_HAAS_F1_TEAM,2018_R13_BELGIUM,2018,13,Belgium,2018-08-26T00:00:00Z,Haas F1 Team,0,0,0,0.75,0,0,0,0,Rolling_Result_Form; Season_Tier_Proxy,Proxy coded from recent results/form and season-tier scaffold,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2018/races
2018_R13_BELGIUM_MCLAREN,2018_R13_BELGIUM,2018,13,Belgium,2018-08-26T00:00:00Z,McLaren,0,0,0,0.75,0,0,0,0,Rolling_Result_Form; Season_Tier_Proxy,Proxy coded from recent results/form and season-tier scaffold,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2018/races
2018_R13_BELGIUM_FORCE_INDIA_RACING_POINT,2018_R13_BELGIUM,2018,13,Belgium,2018-08-26T00:00:00Z,Force India/Racing Point,-0.1,0,0,0.75,-0.045000000000000005,-0.03375,-0.0084375,0.0084375,Rolling_Result_Form; Season_Tier_Proxy,Proxy coded from recent results/form and season-tier scaffold | rolling momentum base -0.1,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2018/races
2018_R13_BELGIUM_SAUBER,2018_R13_BELGIUM,2018,13,Belgium,2018-08-26T00:00:00Z,Sauber,0.4,0.5,0,1,0.405,0.405,0.10125,-0.10125,EVT_0008; EVT_0014,Event-log coded | Momentum +0.5; Upgrade +0.5 | rolling momentum base -0.1,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2018/races
2018_R13_BELGIUM_TORO_ROSSO,2018_R13_BELGIUM,2018,13,Belgium,2018-08-26T00:00:00Z,Toro Rosso,-0.2,0,0,0.75,-0.09000000000000001,-0.0675,-0.016875,0.016875,Rolling_Result_Form; Season_Tier_Proxy,Proxy coded from recent results/form and season-tier scaffold | rolling momentum base -0.2,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2018/races
2018_R13_BELGIUM_WILLIAMS,2018_R13_BELGIUM,2018,13,Belgium,2018-08-26T00:00:00Z,Williams,-1.2,0,0,1,-0.54,-0.54,-0.135,0.135,EVT_0009,Event-log coded | Momentum -1.0 | rolling momentum base -0.2,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2018/races
2018_R14_ITALY_MERCEDES,2018_R14_ITALY,2018,14,Italy,2018-09-02T00:00:00Z,Mercedes,2,0,0,1,0.9,0.9,0.225,-0.225,EVT_0002; EVT_0003,Event-log coded | Momentum +1.4 | rolling momentum base +1.0,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2018/races
2018_R14_ITALY_FERRARI,2018_R14_ITALY,2018,14,Italy,2018-09-02T00:00:00Z,Ferrari,1.4,0,0,0.75,0.63,0.47250000000000003,0.11812500000000001,-0.11812500000000001,Rolling_Result_Form; Season_Tier_Proxy,Proxy coded from recent results/form and season-tier scaffold | rolling momentum base +1.4,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2018/races
2018_R14_ITALY_RED_BULL_RACING,2018_R14_ITALY,2018,14,Italy,2018-09-02T00:00:00Z,Red Bull Racing,0.1,0,0,0.75,0.045000000000000005,0.03375,0.0084375,-0.0084375,Rolling_Result_Form; Season_Tier_Proxy,Proxy coded from recent results/form and season-tier scaffold | rolling momentum base +0.1,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2018/races
2018_R14_ITALY_RENAULT,2018_R14_ITALY,2018,14,Italy,2018-09-02T00:00:00Z,Renault,0,0,0,0.75,0,0,0,0,Rolling_Result_Form; Season_Tier_Proxy,Proxy coded from recent results/form and season-tier scaffold,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2018/races
2018_R14_ITALY_HAAS_F1_TEAM,2018_R14_ITALY,2018,14,Italy,2018-09-02T00:00:00Z,Haas F1 Team,0,0,0,0.75,0,0,0,0,Rolling_Result_Form; Season_Tier_Proxy,Proxy coded from recent results/form and season-tier scaffold,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2018/races
2018_R14_ITALY_MCLAREN,2018_R14_ITALY,2018,14,Italy,2018-09-02T00:00:00Z,McLaren,0,0,0,0.75,0,0,0,0,Rolling_Result_Form; Season_Tier_Proxy,Proxy coded from recent results/form and season-tier scaffold,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2018/races
2018_R14_ITALY_FORCE_INDIA_RACING_POINT,2018_R14_ITALY,2018,14,Italy,2018-09-02T00:00:00Z,Force India/Racing Point,-0.1,0,0,0.75,-0.045000000000000005,-0.03375,-0.0084375,0.0084375,Rolling_Result_Form; Season_Tier_Proxy,Proxy coded from recent results/form and season-tier scaffold | rolling momentum base -0.1,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2018/races
2018_R14_ITALY_SAUBER,2018_R14_ITALY,2018,14,Italy,2018-09-02T00:00:00Z,Sauber,0.4,0.5,0,1,0.405,0.405,0.10125,-0.10125,EVT_0008; EVT_0014,Event-log coded | Momentum +0.5; Upgrade +0.5 | rolling momentum base -0.1,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2018/races
2018_R14_ITALY_TORO_ROSSO,2018_R14_ITALY,2018,14,Italy,2018-09-02T00:00:00Z,Toro Rosso,-0.2,0,0,0.75,-0.09000000000000001,-0.0675,-0.016875,0.016875,Rolling_Result_Form; Season_Tier_Proxy,Proxy coded from recent results/form and season-tier scaffold | rolling momentum base -0.2,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2018/races
2018_R14_ITALY_WILLIAMS,2018_R14_ITALY,2018,14,Italy,2018-09-02T00:00:00Z,Williams,-1.2,0,0,1,-0.54,-0.54,-0.135,0.135,EVT_0009,Event-log coded | Momentum -1.0 | rolling momentum base -0.2,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2018/races
2018_R15_SINGAPORE_MERCEDES,2018_R15_SINGAPORE,2018,15,Singapore,2018-09-16T00:00:00Z,Mercedes,2,0,0,1,0.9,0.9,0.225,-0.225,EVT_0002; EVT_0003,Event-log coded | Momentum +1.4 | rolling momentum base +1.8,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2018/races
2018_R15_SINGAPORE_FERRARI,2018_R15_SINGAPORE,2018,15,Singapore,2018-09-16T00:00:00Z,Ferrari,0.6,0,0,0.75,0.27,0.2025,0.050625,-0.050625,Rolling_Result_Form; Season_Tier_Proxy,Proxy coded from recent results/form and season-tier scaffold | rolling momentum base +0.6,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2018/races
2018_R15_SINGAPORE_RED_BULL_RACING,2018_R15_SINGAPORE,2018,15,Singapore,2018-09-16T00:00:00Z,Red Bull Racing,0.2,0,0,0.75,0.09000000000000001,0.0675,0.016875,-0.016875,Rolling_Result_Form; Season_Tier_Proxy,Proxy coded from recent results/form and season-tier scaffold | rolling momentum base +0.2,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2018/races
