signal_id,season,round,race_date,driver_id,driver_name,source_published_date,source_published_at,green_flag_utc,source_url,source_outlet,source_tier,momentum_raw,track_fit_raw,context_raw,source_confidence,coding_notes
2018_r13_officialrun_ryan_blaney,2018,13,2018-05-27,ryan_blaney,Ryan Blaney,2018-05-26,2018-05-26T11:05:00Z,2018-05-27T18:00:00Z,https://cf.nascar.com/cacher/2018/1/4689/weekend-feed.json,NASCAR archived timing feed,primary,0,0,1,0.9,Official archived practice run: position 3 of the selected pre-race session.
2018_r14_officialrun_alex_bowman,2018,14,2018-06-03,alex_bowman,Alex Bowman,2018-06-02,2018-06-02T11:30:00Z,2018-06-03T14:00:00Z,https://cf.nascar.com/cacher/2018/1/4691/weekend-feed.json,NASCAR archived timing feed,primary,0,0,1,0.9,Official archived practice run: position 4 of the selected pre-race session.
2018_r14_officialrun_aric_almirola,2018,14,2018-06-03,aric_almirola,Aric Almirola,2018-06-02,2018-06-02T11:30:00Z,2018-06-03T14:00:00Z,https://cf.nascar.com/cacher/2018/1/4691/weekend-feed.json,NASCAR archived timing feed,primary,0,0,1,0.9,Official archived practice run: position 5 of the selected pre-race session.
2018_r14_officialrun_kevin_harvick,2018,14,2018-06-03,kevin_harvick,Kevin Harvick,2018-06-02,2018-06-02T11:30:00Z,2018-06-03T14:00:00Z,https://cf.nascar.com/cacher/2018/1/4691/weekend-feed.json,NASCAR archived timing feed,primary,0,0,2,0.9,Official archived practice run: position 2 of the selected pre-race session.
2018_r14_officialrun_kyle_busch,2018,14,2018-06-03,kyle_busch,Kyle Busch,2018-06-02,2018-06-02T11:30:00Z,2018-06-03T14:00:00Z,https://cf.nascar.com/cacher/2018/1/4691/weekend-feed.json,NASCAR archived timing feed,primary,0,0,2,0.95,Official archived practice run: position 1 of the selected pre-race session.
2018_r14_officialrun_martin_truex_jr,2018,14,2018-06-03,martin_truex_jr,Martin Truex Jr.,2018-06-02,2018-06-02T11:30:00Z,2018-06-03T14:00:00Z,https://cf.nascar.com/cacher/2018/1/4691/weekend-feed.json,NASCAR archived timing feed,primary,0,0,1,0.9,Official archived practice run: position 3 of the selected pre-race session.
2018_r15_officialrun_brad_keselowski,2018,15,2018-06-10,brad_keselowski,Brad Keselowski,2018-06-09,2018-06-09T09:05:00Z,2018-06-10T14:00:00Z,https://cf.nascar.com/cacher/2018/1/4692/weekend-feed.json,NASCAR archived timing feed,primary,0,0,1,0.9,Official archived practice run: position 5 of the selected pre-race session.
2018_r15_officialrun_clint_bowyer,2018,15,2018-06-10,clint_bowyer,Clint Bowyer,2018-06-09,2018-06-09T09:05:00Z,2018-06-10T14:00:00Z,https://cf.nascar.com/cacher/2018/1/4692/weekend-feed.json,NASCAR archived timing feed,primary,0,0,1,0.9,Official archived practice run: position 4 of the selected pre-race session.
2018_r15_officialrun_joey_logano,2018,15,2018-06-10,joey_logano,Joey Logano,2018-06-09,2018-06-09T09:05:00Z,2018-06-10T14:00:00Z,https://cf.nascar.com/cacher/2018/1/4692/weekend-feed.json,NASCAR archived timing feed,primary,0,0,1,0.9,Official archived practice run: position 3 of the selected pre-race session.
2018_r15_officialrun_kevin_harvick,2018,15,2018-06-10,kevin_harvick,Kevin Harvick,2018-06-09,2018-06-09T09:05:00Z,2018-06-10T14:00:00Z,https://cf.nascar.com/cacher/2018/1/4692/weekend-feed.json,NASCAR archived timing feed,primary,0,0,2,0.95,Official archived practice run: position 1 of the selected pre-race session.
2018_r15_officialrun_kyle_larson,2018,15,2018-06-10,kyle_larson,Kyle Larson,2018-06-09,2018-06-09T09:05:00Z,2018-06-10T14:00:00Z,https://cf.nascar.com/cacher/2018/1/4692/weekend-feed.json,NASCAR archived timing feed,primary,0,0,2,0.9,Official archived practice run: position 2 of the selected pre-race session.
2018_r16_officialrun_denny_hamlin,2018,16,2018-06-24,denny_hamlin,Denny Hamlin,2018-06-22,2018-06-22T11:40:00Z,2018-06-24T15:00:00Z,https://cf.nascar.com/cacher/2018/1/4693/weekend-feed.json,NASCAR archived timing feed,primary,0,0,2,0.9,Official archived practice run: position 2 of the selected pre-race session.
2018_r16_officialrun_jamie_mcmurray,2018,16,2018-06-24,jamie_mcmurray,Jamie McMurray,2018-06-22,2018-06-22T11:40:00Z,2018-06-24T15:00:00Z,https://cf.nascar.com/cacher/2018/1/4693/weekend-feed.json,NASCAR archived timing feed,primary,0,0,1,0.9,Official archived practice run: position 4 of the selected pre-race session.
2018_r16_officialrun_kevin_harvick,2018,16,2018-06-24,kevin_harvick,Kevin Harvick,2018-06-22,2018-06-22T11:40:00Z,2018-06-24T15:00:00Z,https://cf.nascar.com/cacher/2018/1/4693/weekend-feed.json,NASCAR archived timing feed,primary,0,0,1,0.9,Official archived practice run: position 5 of the selected pre-race session.
2018_r16_officialrun_kurt_busch,2018,16,2018-06-24,kurt_busch,Kurt Busch,2018-06-22,2018-06-22T11:40:00Z,2018-06-24T15:00:00Z,https://cf.nascar.com/cacher/2018/1/4693/weekend-feed.json,NASCAR archived timing feed,primary,0,0,2,0.95,Official archived practice run: position 1 of the selected pre-race session.
2018_r16_officialrun_martin_truex_jr,2018,16,2018-06-24,martin_truex_jr,Martin Truex Jr.,2018-06-22,2018-06-22T11:40:00Z,2018-06-24T15:00:00Z,https://cf.nascar.com/cacher/2018/1/4693/weekend-feed.json,NASCAR archived timing feed,primary,0,0,1,0.9,Official archived practice run: position 3 of the selected pre-race session.
2018_r17_officialrun_aric_almirola,2018,17,2018-07-01,aric_almirola,Aric Almirola,2018-06-30,2018-06-30T13:00:00Z,2018-07-01T14:30:00Z,https://cf.nascar.com/cacher/2018/1/4704/weekend-feed.json,NASCAR archived timing feed,primary,0,0,1,0.9,Official archived practice run: position 5 of the selected pre-race session.
2018_r17_officialrun_brad_keselowski,2018,17,2018-07-01,brad_keselowski,Brad Keselowski,2018-06-30,2018-06-30T13:00:00Z,2018-07-01T14:30:00Z,https://cf.nascar.com/cacher/2018/1/4704/weekend-feed.json,NASCAR archived timing feed,primary,0,0,2,0.95,Official archived practice run: position 1 of the selected pre-race session.
2018_r17_officialrun_joey_logano,2018,17,2018-07-01,joey_logano,Joey Logano,2018-06-30,2018-06-30T13:00:00Z,2018-07-01T14:30:00Z,https://cf.nascar.com/cacher/2018/1/4704/weekend-feed.json,NASCAR archived timing feed,primary,0,0,1,0.9,Official archived practice run: position 3 of the selected pre-race session.
2018_r17_officialrun_kurt_busch,2018,17,2018-07-01,kurt_busch,Kurt Busch,2018-06-30,2018-06-30T13:00:00Z,2018-07-01T14:30:00Z,https://cf.nascar.com/cacher/2018/1/4704/weekend-feed.json,NASCAR archived timing feed,primary,0,0,1,0.9,Official archived practice run: position 4 of the selected pre-race session.
2018_r17_officialrun_martin_truex_jr,2018,17,2018-07-01,martin_truex_jr,Martin Truex Jr.,2018-06-30,2018-06-30T13:00:00Z,2018-07-01T14:30:00Z,https://cf.nascar.com/cacher/2018/1/4704/weekend-feed.json,NASCAR archived timing feed,primary,0,0,2,0.9,Official archived practice run: position 2 of the selected pre-race session.
2018_r18_officialrun_aric_almirola,2018,18,2018-07-07,aric_almirola,Aric Almirola,2018-07-05,2018-07-05T14:05:00Z,2018-07-07T19:00:00Z,https://cf.nascar.com/cacher/2018/1/4694/weekend-feed.json,NASCAR archived timing feed,primary,0,0,2,0.9,Official archived practice run: position 2 of the selected pre-race session.
2018_r18_officialrun_brad_keselowski,2018,18,2018-07-07,brad_keselowski,Brad Keselowski,2018-07-05,2018-07-05T14:05:00Z,2018-07-07T19:00:00Z,https://cf.nascar.com/cacher/2018/1/4694/weekend-feed.json,NASCAR archived timing feed,primary,0,0,1,0.9,Official archived practice run: position 3 of the selected pre-race session.
2018_r18_officialrun_clint_bowyer,2018,18,2018-07-07,clint_bowyer,Clint Bowyer,2018-07-05,2018-07-05T14:05:00Z,2018-07-07T19:00:00Z,https://cf.nascar.com/cacher/2018/1/4694/weekend-feed.json,NASCAR archived timing feed,primary,0,0,2,0.95,Official archived practice run: position 1 of the selected pre-race session.
2018_r18_officialrun_joey_logano,2018,18,2018-07-07,joey_logano,Joey Logano,2018-07-05,2018-07-05T14:05:00Z,2018-07-07T19:00:00Z,https://cf.nascar.com/cacher/2018/1/4694/weekend-feed.json,NASCAR archived timing feed,primary,0,0,1,0.9,Official archived practice run: position 4 of the selected pre-race session.
2018_r18_officialrun_ryan_blaney,2018,18,2018-07-07,ryan_blaney,Ryan Blaney,2018-07-05,2018-07-05T14:05:00Z,2018-07-07T19:00:00Z,https://cf.nascar.com/cacher/2018/1/4694/weekend-feed.json,NASCAR archived timing feed,primary,0,0,1,0.9,Official archived practice run: position 5 of the selected pre-race session.
2018_r19_officialrun_austin_dillon,2018,19,2018-07-14,austin_dillon,Austin Dillon,2018-07-13,2018-07-13T14:00:00Z,2018-07-14T19:30:00Z,https://cf.nascar.com/cacher/2018/1/4695/weekend-feed.json,NASCAR archived timing feed,primary,0,0,1,0.9,Official archived practice run: position 5 of the selected pre-race session.
2018_r19_officialrun_erik_jones,2018,19,2018-07-14,erik_jones,Erik Jones,2018-07-13,2018-07-13T14:00:00Z,2018-07-14T19:30:00Z,https://cf.nascar.com/cacher/2018/1/4695/weekend-feed.json,NASCAR archived timing feed,primary,0,0,2,0.95,Official archived practice run: position 1 of the selected pre-race session.
2018_r19_officialrun_kyle_busch,2018,19,2018-07-14,kyle_busch,Kyle Busch,2018-07-13,2018-07-13T14:00:00Z,2018-07-14T19:30:00Z,https://cf.nascar.com/cacher/2018/1/4695/weekend-feed.json,NASCAR archived timing feed,primary,0,0,1,0.9,Official archived practice run: position 3 of the selected pre-race session.
2018_r19_officialrun_ricky_stenhouse_jr,2018,19,2018-07-14,ricky_stenhouse_jr,Ricky Stenhouse Jr.,2018-07-13,2018-07-13T14:00:00Z,2018-07-14T19:30:00Z,https://cf.nascar.com/cacher/2018/1/4695/weekend-feed.json,NASCAR archived timing feed,primary,0,0,1,0.9,Official archived practice run: position 4 of the selected pre-race session.
2018_r19_officialrun_ryan_blaney,2018,19,2018-07-14,ryan_blaney,Ryan Blaney,2018-07-13,2018-07-13T14:00:00Z,2018-07-14T19:30:00Z,https://cf.nascar.com/cacher/2018/1/4695/weekend-feed.json,NASCAR archived timing feed,primary,0,0,2,0.9,Official archived practice run: position 2 of the selected pre-race session.
2018_r20_officialrun_denny_hamlin,2018,20,2018-07-22,denny_hamlin,Denny Hamlin,2018-07-21,2018-07-21T12:35:00Z,2018-07-22T13:00:00Z,https://cf.nascar.com/cacher/2018/1/4696/weekend-feed.json,NASCAR archived timing feed,primary,0,0,1,0.9,Official archived practice run: position 4 of the selected pre-race session.
2018_r20_officialrun_jimmie_johnson,2018,20,2018-07-22,jimmie_johnson,Jimmie Johnson,2018-07-21,2018-07-21T12:35:00Z,2018-07-22T13:00:00Z,https://cf.nascar.com/cacher/2018/1/4696/weekend-feed.json,NASCAR archived timing feed,primary,0,0,1,0.9,Official archived practice run: position 5 of the selected pre-race session.
2018_r20_officialrun_kevin_harvick,2018,20,2018-07-22,kevin_harvick,Kevin Harvick,2018-07-21,2018-07-21T12:35:00Z,2018-07-22T13:00:00Z,https://cf.nascar.com/cacher/2018/1/4696/weekend-feed.json,NASCAR archived timing feed,primary,0,0,2,0.9,Official archived practice run: position 2 of the selected pre-race session.
2018_r20_officialrun_kyle_busch,2018,20,2018-07-22,kyle_busch,Kyle Busch,2018-07-21,2018-07-21T12:35:00Z,2018-07-22T13:00:00Z,https://cf.nascar.com/cacher/2018/1/4696/weekend-feed.json,NASCAR archived timing feed,primary,0,0,1,0.9,Official archived practice run: position 3 of the selected pre-race session.
2018_r20_officialrun_martin_truex_jr,2018,20,2018-07-22,martin_truex_jr,Martin Truex Jr.,2018-07-21,2018-07-21T12:35:00Z,2018-07-22T13:00:00Z,https://cf.nascar.com/cacher/2018/1/4696/weekend-feed.json,NASCAR archived timing feed,primary,0,0,2,0.95,Official archived practice run: position 1 of the selected pre-race session.
2018_r21_officialrun_aric_almirola,2018,21,2018-07-29,aric_almirola,Aric Almirola,2018-07-28,2018-07-28T11:40:00Z,2018-07-29T14:30:00Z,https://cf.nascar.com/cacher/2018/1/4698/weekend-feed.json,NASCAR archived timing feed,primary,0,0,1,0.9,Official archived practice run: position 4 of the selected pre-race session.
2018_r21_officialrun_jimmie_johnson,2018,21,2018-07-29,jimmie_johnson,Jimmie Johnson,2018-07-28,2018-07-28T11:40:00Z,2018-07-29T14:30:00Z,https://cf.nascar.com/cacher/2018/1/4698/weekend-feed.json,NASCAR archived timing feed,primary,0,0,1,0.9,Official archived practice run: position 5 of the selected pre-race session.
2018_r21_officialrun_joey_logano,2018,21,2018-07-29,joey_logano,Joey Logano,2018-07-28,2018-07-28T11:40:00Z,2018-07-29T14:30:00Z,https://cf.nascar.com/cacher/2018/1/4698/weekend-feed.json,NASCAR archived timing feed,primary,0,0,2,0.95,Official archived practice run: position 1 of the selected pre-race session.
2018_r21_officialrun_kevin_harvick,2018,21,2018-07-29,kevin_harvick,Kevin Harvick,2018-07-28,2018-07-28T11:40:00Z,2018-07-29T14:30:00Z,https://cf.nascar.com/cacher/2018/1/4698/weekend-feed.json,NASCAR archived timing feed,primary,0,0,2,0.9,Official archived practice run: position 2 of the selected pre-race session.
2018_r21_officialrun_martin_truex_jr,2018,21,2018-07-29,martin_truex_jr,Martin Truex Jr.,2018-07-28,2018-07-28T11:40:00Z,2018-07-29T14:30:00Z,https://cf.nascar.com/cacher/2018/1/4698/weekend-feed.json,NASCAR archived timing feed,primary,0,0,1,0.9,Official archived practice run: position 3 of the selected pre-race session.
2018_r22_officialrun_aric_almirola,2018,22,2018-08-05,aric_almirola,Aric Almirola,2018-08-04,2018-08-04T13:00:00Z,2018-08-05T15:00:00Z,https://cf.nascar.com/cacher/2018/1/4699/weekend-feed.json,NASCAR archived timing feed,primary,0,0,1,0.9,Official archived practice run: position 3 of the selected pre-race session.
2018_r22_officialrun_chase_elliott,2018,22,2018-08-05,chase_elliott,Chase Elliott,2018-08-04,2018-08-04T13:00:00Z,2018-08-05T15:00:00Z,https://cf.nascar.com/cacher/2018/1/4699/weekend-feed.json,NASCAR archived timing feed,primary,0,0,2,0.95,Official archived practice run: position 1 of the selected pre-race session.
2018_r22_officialrun_denny_hamlin,2018,22,2018-08-05,denny_hamlin,Denny Hamlin,2018-08-04,2018-08-04T13:00:00Z,2018-08-05T15:00:00Z,https://cf.nascar.com/cacher/2018/1/4699/weekend-feed.json,NASCAR archived timing feed,primary,0,0,2,0.9,Official archived practice run: position 2 of the selected pre-race session.
2018_r22_officialrun_michael_mcdowell,2018,22,2018-08-05,michael_mcdowell,Michael McDowell,2018-08-04,2018-08-04T13:00:00Z,2018-08-05T15:00:00Z,https://cf.nascar.com/cacher/2018/1/4699/weekend-feed.json,NASCAR archived timing feed,primary,0,0,1,0.9,Official archived practice run: position 5 of the selected pre-race session.
2018_r22_officialrun_william_byron,2018,22,2018-08-05,william_byron,William Byron,2018-08-04,2018-08-04T13:00:00Z,2018-08-05T15:00:00Z,https://cf.nascar.com/cacher/2018/1/4699/weekend-feed.json,NASCAR archived timing feed,primary,0,0,1,0.9,Official archived practice run: position 4 of the selected pre-race session.
2018_r23_officialrun_alex_bowman,2018,23,2018-08-12,alex_bowman,Alex Bowman,2018-08-11,2018-08-11T11:30:00Z,2018-08-12T14:30:00Z,https://cf.nascar.com/cacher/2018/1/4700/weekend-feed.json,NASCAR archived timing feed,primary,0,0,1,0.9,Official archived practice run: position 3 of the selected pre-race session.
2018_r23_officialrun_joey_logano,2018,23,2018-08-12,joey_logano,Joey Logano,2018-08-11,2018-08-11T11:30:00Z,2018-08-12T14:30:00Z,https://cf.nascar.com/cacher/2018/1/4700/weekend-feed.json,NASCAR archived timing feed,primary,0,0,2,0.95,Official archived practice run: position 1 of the selected pre-race session.
2018_r23_officialrun_kevin_harvick,2018,23,2018-08-12,kevin_harvick,Kevin Harvick,2018-08-11,2018-08-11T11:30:00Z,2018-08-12T14:30:00Z,https://cf.nascar.com/cacher/2018/1/4700/weekend-feed.json,NASCAR archived timing feed,primary,0,0,1,0.9,Official archived practice run: position 4 of the selected pre-race session.
2018_r23_officialrun_kyle_busch,2018,23,2018-08-12,kyle_busch,Kyle Busch,2018-08-11,2018-08-11T11:30:00Z,2018-08-12T14:30:00Z,https://cf.nascar.com/cacher/2018/1/4700/weekend-feed.json,NASCAR archived timing feed,primary,0,0,2,0.9,Official archived practice run: position 2 of the selected pre-race session.
2018_r23_officialrun_kyle_larson,2018,23,2018-08-12,kyle_larson,Kyle Larson,2018-08-11,2018-08-11T11:30:00Z,2018-08-12T14:30:00Z,https://cf.nascar.com/cacher/2018/1/4700/weekend-feed.json,NASCAR archived timing feed,primary,0,0,1,0.9,Official archived practice run: position 5 of the selected pre-race session.
2018_r24_officialrun_aric_almirola,2018,24,2018-08-18,aric_almirola,Aric Almirola,2018-08-17,2018-08-17T12:40:00Z,2018-08-18T18:30:00Z,https://cf.nascar.com/cacher/2018/1/4701/weekend-feed.json,NASCAR archived timing feed,primary,0,0,1,0.9,Official archived practice run: position 3 of the selected pre-race session.
2018_r24_officialrun_kevin_harvick,2018,24,2018-08-18,kevin_harvick,Kevin Harvick,2018-08-17,2018-08-17T12:40:00Z,2018-08-18T18:30:00Z,https://cf.nascar.com/cacher/2018/1/4701/weekend-feed.json,NASCAR archived timing feed,primary,0,0,1,0.9,Official archived practice run: position 5 of the selected pre-race session.
2018_r24_officialrun_kyle_busch,2018,24,2018-08-18,kyle_busch,Kyle Busch,2018-08-17,2018-08-17T12:40:00Z,2018-08-18T18:30:00Z,https://cf.nascar.com/cacher/2018/1/4701/weekend-feed.json,NASCAR archived timing feed,primary,0,0,2,0.95,Official archived practice run: position 1 of the selected pre-race session.
2018_r24_officialrun_martin_truex_jr,2018,24,2018-08-18,martin_truex_jr,Martin Truex Jr.,2018-08-17,2018-08-17T12:40:00Z,2018-08-18T18:30:00Z,https://cf.nascar.com/cacher/2018/1/4701/weekend-feed.json,NASCAR archived timing feed,primary,0,0,2,0.9,Official archived practice run: position 2 of the selected pre-race session.
2018_r24_officialrun_ricky_stenhouse_jr,2018,24,2018-08-18,ricky_stenhouse_jr,Ricky Stenhouse Jr.,2018-08-17,2018-08-17T12:40:00Z,2018-08-18T18:30:00Z,https://cf.nascar.com/cacher/2018/1/4701/weekend-feed.json,NASCAR archived timing feed,primary,0,0,1,0.9,Official archived practice run: position 4 of the selected pre-race session.
2018_r25_officialrun_chase_elliott,2018,25,2018-09-02,chase_elliott,Chase Elliott,2018-08-31,2018-08-31T16:05:00Z,2018-09-02T18:00:00Z,https://cf.nascar.com/cacher/2018/1/4702/weekend-feed.json,NASCAR archived timing feed,primary,0,0,2,0.9,Official archived practice run: position 2 of the selected pre-race session.
2018_r25_officialrun_jimmie_johnson,2018,25,2018-09-02,jimmie_johnson,Jimmie Johnson,2018-08-31,2018-08-31T16:05:00Z,2018-09-02T18:00:00Z,https://cf.nascar.com/cacher/2018/1/4702/weekend-feed.json,NASCAR archived timing feed,primary,0,0,1,0.9,Official archived practice run: position 3 of the selected pre-race session.
2018_r25_officialrun_kurt_busch,2018,25,2018-09-02,kurt_busch,Kurt Busch,2018-08-31,2018-08-31T16:05:00Z,2018-09-02T18:00:00Z,https://cf.nascar.com/cacher/2018/1/4702/weekend-feed.json,NASCAR archived timing feed,primary,0,0,1,0.9,Official archived practice run: position 5 of the selected pre-race session.
